Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca
Montelucaste de Sodio 4Mg Eurofarma Com 30 Saches Com Granulado De Uso Oral,89.76,89.76,0,,
O Adesivo para Alívio da Febre ByeBye-Fever Para Crianças com 2 unidades,18.56,18.56,0,,
"Diovan Amlo Fix 160mg + 5mg, caixa com 28 comprimidos revestidos",164.74,164.74,0,,
"Atacand Hct 16Mg + 12,5Mg, Caixa Com 30 Comprimidos",164.74,164.74,0,,
"Crestor 10mg, caixa com 30 comprimidos revestidos",220.62,220.62,0,,
Brasart HCT 320mg + 25mg com 30 comprimidos,100.15,100.15,0,,
"Diamicron Mr 60Mg, Caixa Com 60 Comprimidos De Liberacao Prolongada",195.36,195.36,0,,
Vasopril 10mg 30 Comprimidos,37.39,37.39,0,,
"Fluxon 25Mg, Caixa Com 30 Comprimidos",13.22,13.22,0,,
Micardis 40mg caixa 30 comprimidos,220.5,220.5,0,,
Corus H 100mg + 25mg 30 Comprimidos Biosintética,143.06,143.06,0,,
"Lipidil 160mg, caixa contendo 30 comprimidos revestidos",147.54,147.54,0,,
"Glyxambi 25mg + 5mg, caixa com 30 comprimidos revestidos",476.39,476.39,0,,
"Seretide Diskus 50mcg + 250mcg, caixa com 1 frasco com 60 doses de pó para inalação de uso oral",180.58,180.58,0,,
"Micardis HCT 80mg + 12,5mg 30 Comprimidos",237.08,237.08,0,,
"Jardiance 10Mg, Caixa Com 30 Comprimidos Revestidos",305.81,305.81,0,,
Fluoxetina 20 30Cap Bio Ge,53.01,53.01,0,,
Cloridrato de Sibutramina - EMS 15mg caixa com 30 cápsulas,88.7,88.7,0,,
Oxalato de Escitalopram 10mg EMS 30 Comprimidos Revestidos,63.77,63.77,0,,
Astro 500mg 5cpr,39.55,39.55,0,,
Cefalexina 1g EMS 8 Comprimidos,90.04,90.04,0,,
Cloridrato de Moxifloxacino 400mg Eurofarma 7 Comprimidos Revestidos,195.7,195.7,0,,
"Adinos Gen 0,5Mg G+1,00Mg G Gel 30Gr",49.42,49.42,0,,
Decadron 5ml Colírio,16.49,16.49,0,,
@ Maxitrol Col 5Ml,23.23,23.23,0,,
Alprazolam 2mg 30 Comprimidos - Bio,64.41,64.41,0,,
Clor Tramadol 50Mg 10Caps Eur,38.02,38.02,0,,
"Contraceptivo Niki 3Mg+0,02Mg Blt 28 Comprimidos  24 + 4  Caixa",78.23,78.23,0,,
Astro 500mg 2cpr,15.84,15.84,0,,
Hemifumarato de Bisoprolol 10mg 30 Comprimidos Revestidos - Medley,61.25,61.25,0,,
Hemifumarato de Quetiapina 25mg 30 Comprimidos Revestidos - Bio,92.37,92.37,0,,
Donaren 100mg 30 Comprimidos Revestidos,122.37,122.37,0,,
"Cloridrato de Venlafaxina 37,5mg Aché 28 Comprimidos",103.56,103.56,0,,
Condroflex Zodiac Sabor Abacaxi 30 Sachês,150.86,150.86,0,,
Prelone 3mg Solução com 120mL,54.39,54.39,0,,
Primid 100mg 100 Comprimidos,90.82,90.82,0,,
Azitromicina Di-Hidratada 15ml Suspensão Oral Prati Donaduzzi,57.56,57.56,0,,
Sulfametoxazol Trimetoprima 400mg + 80mg Prati Donaduzzi 20 Comprimidos,16.9,16.9,0,,
SINVASTATINA 40MG 30CP CIM,53.89,53.89,0,,
"Carvedilol 12,5mg  30 Comprimidos Germed",59.71,59.71,0,,
"Axetil Cefuroxima 500Mg Ranbaxy, Caixa Com 14 Comprimidos",180.58,180.58,0,,
"Trezor 40Mg, Caixa Com 30 Comprimidos Revestidos",192.7,192.7,0,,
Artrolive Sulfato de Condroitina 400mg + Sulfato de Glicosamina 500mg 90 cápsulas,330.8,330.8,0,,
Busonid 100mcg Spray com 120 doses,87.57,87.57,0,,
"Eparema 103Mg Ml, Flaconete Com 10Ml De Solucao De Uso Oral, Laranja",4.37,4.37,0,,
"Bravan 80Mg, Caixa Com 30 Comprimidos Revestidos",48.18,48.18,0,,
Cataflam 60g Sport Ice Aerosol,45.47,45.47,0,,
Gynazole-1 20mg g Creme Vaginal,97.05,97.05,0,,
"Loxonin 60Mg, Caixa Com 15 Comprimidos",39.11,39.11,0,,
"Simeticona Comprimido Ems 40Mg, Caixa Com 20 Comprimidos",16.61,16.61,0,,
"Glaub Md 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",35.61,35.61,0,,
"Exforge HCT 160mg + 12,5mg + 5mg, caixa com 28 comprimidos revestidos﻿",188.47,188.47,0,,
Miosan 5mg 10 Comprimidos Revestidos,20.06,20.06,0,,
"Meclin 50Mg, Caixa Com 15 Comprimidos",50.85,50.85,0,,
Hidrion 40 + 100mg com 30 Comprimidos,39.1,39.1,0,,
Diovan Valsartana 320mg 28 Comprimidos,137.28,137.28,0,,
Polivitamínico Emulvit Cálcio 60 comprimidos,45.76,45.76,0,,
Aceviton Arginina Laranja 16 Comprimidos Efervecente,67.98,67.98,0,,
Frisium 20mg caixa com 20 comprimidos,42.03,42.03,0,,
Lamotrigina 25Mg 30Cpr Euro,53.86,53.86,0,,
Cloridrato de Duloxetina - EMS 60mg 3bl x 10 cap,292.91,292.91,0,,
Esc 10mg 60 Comprimidos Revestidos,121.93,121.93,0,,
Escilopram 20Mg 30Cpr Teu,102.72,102.72,0,,
Ansitec 10Mg 60Cpr,191.55,191.55,0,,
@ Traturil 2Env,121.79,121.79,0,,
Gardenal 40mg solução oral frasco gotejador com 20ml pediátrico,12.82,12.82,0,,
"Oxcarbazepina 600Mg Medley, Caixa Com 30 Comprimidos Revestidos",91.28,91.28,0,,
"Kollagenase com Cloranfenicol 10mg g + 0,6UI g 50g Pomada de Uso Dermatológico",121.44,121.44,0,,
Zoloft 50mg 30 Comprimidos Revestidos,143.62,143.62,0,,
Clor Donepezila 5Mg 30Cpr Ems,153.02,153.02,0,,
Keppra 250mg cx 30 comp rev,73.92,73.92,0,,
Risperidona 2mg União Química 30 Comprimidos Revestidos,57.02,57.02,0,,
Hemifumarato de Quetiapina 25mg 30 Comprimidos Revestidos - Biolab,49.61,49.61,0,,
Flogoral caixa com 12 pastilhas sabor laranja,17.37,17.37,0,,
Amoxicilina 400mg EMS 400mg 100ml Suspensão Oral,45.07,45.07,0,,
Dramavit B6 Gotas 20ml,17.74,17.74,0,,
"Clonazepam 2,5mg Medley Frasco Gotejador 20ml",12.64,12.64,0,,
@ Ciprofloxacino 500 6Cp Neo,52.8,52.8,0,,
Fenobarbital 100 30Cpr Uq,11.62,11.62,0,,
Symbicort Turbuhaler 12 400mcg Pó Inalante com 60 Doses,203.96,203.96,0,,
Metronidazol 250mg 20cpr neo,13.52,13.52,0,,
"Rivaroxabana 10Mg Medley, Caixa Com 10 Comprimidos Revestidos",74.09,74.09,0,,
Cronobê Complex 30 Comprimidos Revestidos,89.92,89.92,0,,
Montelair 5mg Sabor Cereja 60 Comprimidos Mastigáveis,117.01,117.01,0,,
"Esalerg 0,5mg ml Sabor Tutti-Frutti 100ml + Seringa Dosadora",90.64,90.64,0,,
Codeina 30mg paracetamol 12cpr eur,23.23,23.23,0,,
"Dozemast 1.000Mcg, Caixa Com 60 Comprimidos Sublingual",189.45,189.45,0,,
"Olanzapina 5Mg Biolab, Caixa Com 30 Comprimidos Revestidos",132.12,132.12,0,,
"Natifa Pro UBD 0,5mg + 0,1mg 28 Comprimidos Revestidos",91.56,91.56,0,,
Furoato Mometasona 1mg g pomada com 20g,48.64,48.64,0,,
Espironolactona - EMS 25mg caixa com 30 comprimidos,26.03,26.03,0,,
Diclofenaco Sódico 100mg 10 Comprimidos Revestidos - Nova Química,30.28,30.28,0,,
Cloridrato de Diltiazem 30mg 50 Comprimidos - SEM,23.46,23.46,0,,
Germed Maleato de Dexclorfeniramina 20 Comprimidos 2mg,13.1,13.1,0,,
Montelucaste 4mg 30 Comprimidos Mastigáveis - Eurofarma,107.88,107.88,0,,
Pregabalina 50mg 30 cápsulas Medley Genérico,55.05,55.05,0,,
Cloridrato de Venlafaxina  Medley 150mg com 30 cápsulas,165.79,165.79,0,,
"Glicel 1,667g 6 Supositórios de Uso Pediátrico",24.46,24.46,0,,
Espironolactona 100mg Genérico Germed 30 Comprimidos,55.06,55.06,0,,
Valsartana 320mg Germed 30 Comprimidos,74.67,74.67,0,,
Suplevit Mulher 30 Cápsulas,111.16,111.16,0,,
"Dixil 50Mg Ml, Caixa Contendo 1 Frasco Com 50Ml De Solucao De Uso Capilar + 1 Valvula Spray",66.43,66.43,0,,
"INDAPAMIDA 1,5MG 30CPR TOR",32.74,32.74,0,,
"Bronfeniramina + Fenilefrina 2 5Mg 120Ml, Neo Quimica",17.87,17.87,0,,
Engov After Red Hits 250ml,10.99,10.99,0,,
"Dipimed 500Mg Ml, Caixa Com 1 Frasco Com 20Ml De Solucao De Uso Oral",18.52,18.52,0,,
"Nausilon B6 25Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",14.7,14.7,0,,
"Diovan Hct 160Mg + 12,5Mg, Caixa Com 28 Comprimidos Revestidos",143.62,143.62,0,,
"Dolamin Flex 125mg + 5mg, caixa com 15 comprimidos revestidos",62.3,62.3,0,,
"Buscoduo 10mg + 500mg, caixa com 20 comprimidos revestidos",31.46,31.46,0,,
"Alenia 6mcg + 200mcg, caixa com 60 cápsulas gelatinosas duras com pó de uso inalatório﻿ (refil)",110.85,110.85,0,,
"Maxalgina Solução Oral 500mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",18.38,18.38,0,,
"Hidralyte 2,05mg/mL + 0,98mg/mL + 22,75mg/mL + 2,16mg/mL, frasco com 500mL de solução de uso oral, água de coco",25.43,25.43,0,,
Magnostase 2mg Neo Química 12 Comprimidos,10.12,10.12,0,,
"Esalerg D12 2,5Mg + 120Mg, Caixa Com 10 Comprimidos De Liberacao Moderada",60.82,60.82,0,,
"Mononitrato De Isossorbida Ache 40Mg, Caixa Com 30 Comprimidos",24.67,24.67,0,,
"Lisinopril Medley 5Mg, Caixa Com 30 Comprimidos",36.12,36.12,0,,
"Metildopa Ems 500Mg, Caixa Com 30 Comprimidos Revestidos",51.74,51.74,0,,
"Atenolol Medley 25mg, caixa com 30 comprimidos",6.58,6.58,0,,
"Cetoconazol Xampu EMS 20mg/g, caixa com 1 frasco com 100mL de xampu",59.64,59.64,0,,
"Dexametasona Germed Pharma 1Mg G, Caixa Com 1 Bisnaga Com 10G De Creme De Uso Dermatologico",12.11,12.11,0,,
"Press Plus 5mg + 20mg, caixa com 30 cápsulas gelatinosas duras﻿",118.5,118.5,0,,
"Dprev 1.000UI, caixa com 30 comprimidos revestidos",39.17,39.17,0,,
"Dexa-Citoneurin NFF 100mg + 100mg + 5mg + 4,37mg, caixa com 3 ampolas com 1mL de solução de uso intramuscular + 3 ampolas com 2mL de diluente",50.33,50.33,0,,
Lativax Lactulose Kester Ameixa 120ml,39.89,39.89,0,,
"Nitazoxanida Eurofarma 20Mg Ml, Caixa Com 1 Frasco Com Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 45Ml  + Seringa Dosadora",26.4,26.4,0,,
"Nitazoxanida Eurofarma 20Mg Ml, Caixa Com 1 Frasco De Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 100Ml  + Seringa Dosadora",55.55,55.55,0,,
"Microvlar 0,15Mg + 0,03Mg, Caixa Com 63 Drageas",27.87,27.87,0,,
"Pressat 2,5mg, caixa com 30 comprimidos",39.07,39.07,0,,
"Besilato De Anlodipino Vitamedic 5Mg, Caixa Com 30 Comprimidos",24.29,24.29,0,,
"Eparema 103Mg Ml, Flaconete Com 10Ml De Solucao Oral, Hortela",4.37,4.37,0,,
"Acetato De Dexametasona Prati-Donaduzzi 1Mg G, Caixa Com 1 Bisnga Com 10G De Creme De Uso Dermatologico",11.62,11.62,0,,
Acebrofilina 25mg 5ml Aché Biosintética Xarope com 120mL Pediátrica,26.0,26.0,0,,
Gastrol Laranja 1 Envelope X25,3.68,3.68,0,,
Gastrol Abacaxi 1 Envelope X25,3.68,3.68,0,,
"Cloridrato De Dorzolamida + Maleato De Timolol Teuto 20Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",85.07,85.07,0,,
"Dicloridrato De Betaistina Biosintetica 24Mg, Caixa Com 30 Comprimidos",41.49,41.49,0,,
"Nitazoxanida Althaia 500mg, caixa com 6 comprimidos revestidos",53.06,53.06,0,,
"Lorasliv 10mg, caixa com 12 comprimidos",15.39,15.39,0,,
@ Amoxicilina 400Mg suspensão 100Ml Eur,46.15,46.15,0,,
@ Bactrim F 10Cpr,35.09,35.09,0,,
@ Amoxicilina+Clav 250Mg Sus Ems,71.46,71.46,0,,
@ Norfloxacino 400Mg 14Cp Med,48.76,48.76,0,,
@ Vigadexa Col 5Ml,48.58,48.58,0,,
Cloridrato de Ciprofloxacino 500mg Medley 14 Comprimidos Revestidos,38.62,38.62,0,,
Atorvastatina 20 Mg 30 Comprimidos Eur,70.75,70.75,0,,
"Cloridrato de Ciclobenzaprina Eurofarma 5mg, caixa com 15 comprimidos revestidos",17.95,17.95,0,,
Aftine Gotas 20 Ml,36.39,36.39,0,,
@ Cefalexina 250Mg 100Ml Teu G,48.96,48.96,0,,
Clonazepam 2Mg 30Cp G Med,15.44,15.44,0,,
Fenobarbital 100 30Cpr Teu,11.21,11.21,0,,
Amytril 10mg caixa com 30 comprimidos,18.16,18.16,0,,
"Oxcarbazepina 300Mg Medley, Caixa Com 30 Comprimidos Revestidos",46.35,46.35,0,,
Risperidon 1mg ml solução oral frasco com 30ml,71.2,71.2,0,,
@ Amoxicilina 500Mg  21Caps Ger,35.13,35.13,0,,
"Alprazolam 0,5mg 30 Comprimidos Bio",12.56,12.56,0,,
Daforin 20mg 3 blísteres com 20 comprimidos revestidos,155.9,155.9,0,,
Gabapentina 300 30Cap Biol,83.42,83.42,0,,
Cloridrato de Sertralina 25mg Eurofarma 30 Comprimidos Revestidos,69.7,69.7,0,,
"Clonazepam 0,5mg Medley 30 Comprimidos",8.67,8.67,0,,
@ Amoxicilina 500Mg 15Cpr Ger,25.55,25.55,0,,
Escitalopram 20Mg 30Cpr Med,106.97,106.97,0,,
Escitalopram 10Mg 30Cpr Med,50.67,50.67,0,,
Codeina 30Mg Paracetamol 24Cpr Biol,47.0,47.0,0,,
Fumarato Quetiapina 50Mg Xr 30Cp Eur,247.17,247.17,0,,
Pregabalina 75Mg 30Cap Med,99.54,99.54,0,,
Reconter 10mg caixa com 60 comprimidos revestidos,109.36,109.36,0,,
Neozine 25mg caixa com 20 comprimidos revestidos,14.78,14.78,0,,
Depakene 50Mg ml Xarope 100Ml,25.69,25.69,0,,
Pamelor 10Mg 30Cap C1,39.07,39.07,0,,
Amplictil 100mg caixa com 20 comprimidos,13.98,13.98,0,,
@ Maxiflox D Pom Oft,48.58,48.58,0,,
@ Cylocort Colirio 5Ml,38.72,38.72,0,,
Clor Tramadol 50Mg 10Cap Ems,30.1,30.1,0,,
Exodus 10Mg 60Cpr C1,108.12,108.12,0,,
Paroxetina 20Mg 30Cpr Med,46.75,46.75,0,,
Fumarato Quetiapina 25 30Cp Eur,99.0,99.0,0,,
@ Ciprofloxacino 500 14Cp Eur,49.63,49.63,0,,
Suc Desvenlafaxina 50Mg 30Cpr Eur,141.36,141.36,0,,
Hemifumarato de Quetiapina 100mg Teuto 30 Comprimidos,133.47,133.47,0,,
Escitalopram 15Mg 30Cpr Med,131.77,131.77,0,,
Suc Desvenlafaxina 100Mg 30Cpr Med,131.61,131.61,0,,
Tarta Zolpidem 10 30Cpr Biol,37.8,37.8,0,,
@ Metronidazol 250Mg 20Cpr Prat,14.78,14.78,0,,
@ Sulfametoxazol Tri 800 160Mg 10Cp Prat,20.06,20.06,0,,
"@ Cylocort Pom Oft3,5Gr",36.97,36.97,0,,
Amitriptilina 25 30Cp Ems,20.29,20.29,0,,
Alprazolam 1mg 30comp EMS Genérico.,27.52,27.52,0,,
"Astro 1.500mg Suspensão Oral 37,5ml",75.29,75.29,0,,
@ Ciprofloxacino 500 14Cp Neo,49.44,49.44,0,,
Florax SM Pediátrico Sabor Uva com 5 Flaconetes Hebron,40.48,40.48,0,,
Duloxetina 30Mg 30Cap Bio,123.36,123.36,0,,
Amoxicilina 875mg + Clavulanato de Potássio 125mg Germed 14 Comprimidos,165.48,165.48,0,,
Cloridrato de Tramadol 100Mg ml Neo Química 10ml solução gotas,79.78,79.78,0,,
Tenadren 40 + 25mg caixa com 30 comprimidos,14.97,14.97,0,,
@ Amoxicilina 500Mg 21Caps Pra,27.46,27.46,0,,
Glimepirida 4mg 30 Comprimidos Eurofarma,58.08,58.08,0,,
@ Diprop Betame Genta Cre Ems,29.57,29.57,0,,
Oto Betnovate 1 + 10 + 5mg ml solução otológica frasco gotejador com 10ml,35.12,35.12,0,,
Micardis Anlo 40 5 30Cpr Zz,126.16,126.16,0,,
"Azitromicina 500Mg Medley, Caixa Com 3 Comprimidos",29.58,29.58,0,,
Sibutramina 15Mg 30Cap Eur,88.7,88.7,0,,
@ Levofloxacino 500Mg 7Cp io,105.51,105.51,0,,
"Albendazol Medley 400Mg, Caixa Com 3 Comprimidos Mastigaveis",21.88,21.88,0,,
Equilibrisse 420mg 10 Comprimidos,20.96,20.96,0,,
Pastilha Benatux Sabor Framboesa 12unid.,21.89,21.89,0,,
Atenolol 50mg 30 comprimidos Sandoz Genérico,23.23,23.23,0,,
"Cloridrato de Amitriptilina 25Mg Neo Quimica, Caixa Com 30 Comprimidos Revestidos",19.53,19.53,0,,
Cimetidina 200mg 10cpr teu,15.59,15.59,0,,
Seretide 25mcg + 250mcg 120 Doses Gsk,294.07,294.07,0,,
Lavitan Patati Patata Frutas 60 Comprimidos Mastigaveis,73.28,73.28,0,,
Cetobeta pomada bisnaga com 30g,38.27,38.27,0,,
"Rivaroxabana 20Mg Ache, Caixa Com 28 Comprimidos Revestidos",198.96,198.96,0,,
Cloridrato de Venlafaxina Medley 75mg com 30 cápsulas,95.64,95.64,0,,
Bes anlodipino 5mg 30 med,25.83,25.83,0,,
Ibuprofeno 400mg 10 cápsulas Medley Genérico,20.93,20.93,0,,
"Dipirona 1Gr Med, Caixa Com 10 Comprimidos",17.85,17.85,0,,
"Carbonato De Litio 300Mg Biolab, Caixa Com 60 Comprimidos Revestidos",34.9,34.9,0,,
"Hemitartarato De Zolpidem 10mg Eurofarma, Caixa Com 30 Comprimidos",69.7,69.7,0,,
"Pregabalina 75Mg Ems, Caixa Com 30 Capsulas",81.08,81.08,0,,
Adipept 20mg 28 Comprimidos Revestidos,55.2,55.2,0,,
"Olmesartana Medoxomila + Hidroclorotiazida 40Mg + 12,5Mg Ems, Caixa Com 30 Comprimidos Revestidos",62.3,62.3,0,,
"Olmesartana Medoxomila + Hidroclorotiazida 40Mg + 25Mg Ems, Caixa Com 30 Comprimidos Revestidos",62.3,62.3,0,,
"Olmesartana Medoxomila + Hidroclorotiazida 20Mg + 12,5Mg Ems, Caixa Com 30 Comprimidos Revestidos",54.52,54.52,0,,
Venaflon 900mg + 100mg 30 Comprimidos Revestidos,140.69,140.69,0,,
"Desloratadina 0,5mg ml Biosintética Sabor Tutti-Frutti 60ml + Seringa Dosadora",38.22,38.22,0,,
"Isotretinoina 20Mg Eurofarma, Caixa Com 30 Capsulas",181.17,181.17,0,,
"Paracetamol 200mg mL, caixa com 1 frasco gotejador com 15mL de solução de uso oral",14.67,14.67,0,,
Dexclorfeniramina 2 5 Ml Xarope 120 Ml EMS G,19.56,19.56,0,,
Dexclorfeniramina Beta 2Mg 20Cpr  EMS,22.68,22.68,0,,
Desloratadina - EMS 005mg xarope frasco com 60ml,38.43,38.43,0,,
Diclofenaco Resinato - EMS 15mg solução frasco gotejador com 20ml,17.4,17.4,0,,
Diclofenaco Dietilamônio 10mg g Medley Bisnaga 60g,18.92,18.92,0,,
"Cetoconazol 20mg g + Dipropionato De Betametasona 0,5mg g Medley Creme Dermatológico 30g",30.7,30.7,0,,
Acetilcisteína 200mg EMS Sabor Laranja 16 Envelopes,31.23,31.23,0,,
Cetoprofeno 20mg Medley Solução Oral com 20ml,19.92,19.92,0,,
Atenolol 50mg 30 comprimidos EMS Genérico EMS 30 Comprimidos,17.09,17.09,0,,
Cloridrato de Loperamida 2mg 12 Comprimidos - Sandoz,7.39,7.39,0,,
"Cloridrato De Ondansetrona 8Mg Biolab, Caixa Com 10 Comprimidos Revestidos",53.43,53.43,0,,
"Cloridrato De Ondansetrona 4Mg Althaia, Caixa Com 10 Comprimidos Revestidos",24.89,24.89,0,,
"Desloratadina 0,5mg ml Xarope 100ml EMS Genérico",63.46,63.46,0,,
"Losartana + Hidroclorotiazida 50 12,5mg 30 comprimidos Sandoz",39.07,39.07,0,,
"Flancox 600Mg, Caixa Com 14 Comprimidos Revestidos",59.51,59.51,0,,
Suplemento Alimentar Lactosil 4.500 FCC 30 Comprimidos,26.66,26.66,0,,
"Desloratadina 0,5mg ml Medley Xarope Frasco 60ml",46.03,46.03,0,,
Bronfeniramina+Cloridrato De Fenilefrina 12 Comrpimidos Neo Quimica,21.04,21.04,0,,
Bronfeniramina+Cloridrato De Fenilefrina 20Ml de Solução Oral Neo Quimica,12.17,12.17,0,,
Buscopan Pediátrico 10mg ml Solução Oral 20ml + Seringa Dosadora,23.29,23.29,0,,
Floripa Solucao Gotas 8Ml,142.09,142.09,0,,
Gripalce Com 10 Capsulas,12.75,12.75,0,,
"Celecoxibe 200Mg Ems, Caixa Com 10 Capsulas",43.81,43.81,0,,
Cloridrato de Fluoxetina Uniao Quimica 20mg Com 30 Capsulas Dura,34.85,34.85,0,,
Ácido Mefenâmico - EMS 500mg caixa com 24 comprimidos,26.4,26.4,0,,
Slinda 4Mg Com 28 Comprimidos,123.02,123.02,0,,
Slinda Drospirenona 4mg 72 + 12 Comprimidos,293.11,293.11,0,,
Fenitoina 100Mg 30Cpr Teu Ge,10.93,10.93,0,,
Amoxicilina 400mg 5ml Biosintética Pó para Suspensão Oral 100ml + Seringa Dosadora,41.46,41.46,0,,
Succinato de Desvenlafaxina Monoidratado 50mg Biosintética 30 comprimidos,150.83,150.83,0,,
Cloridrato de Propranolol 40mg Teuto 30 Comprimidos,6.07,6.07,0,,
Esogastro IBP 56 Cápsulas,426.55,426.55,0,,
@ Amoxicilina+Clav 400+57Mg 70Ml Ger,97.89,97.89,0,,
"Levofloxacino 750Mg Ache, Caixa Com 7 Comprimidos Revestidos",91.42,91.42,0,,
Risperidona 2Mg 30 Eur,67.58,67.58,0,,
Amoxicilina + Clavulanato de Potássio 400 57mg Com 70ml - EMS - Genéri,96.16,96.16,0,,
Ciloxan col 5ml,31.68,31.68,0,,
Eliquis 5mg 20 comprimidos,123.26,123.26,0,,
"Acetato de Clormadinona + Etinilestradiol 2mg + 0,03mg E.M.S., Caixa Com 21 Comprimidos",37.98,37.98,0,,
Suplemento Alimentar Fixare Flex 60 Comprimidos,252.53,252.53,0,,
Alta D Caps 15000Ui 10 Capsulas,136.13,136.13,0,,
"Micardis Anlo 80mg + 5mg, caixa com 30 comprimidos",161.57,161.57,0,,
Oleo Mineral 100 Ml Uniao Quimica,21.04,21.04,0,,
@ Amoxicilina 500Mg 21Cap Ems,35.92,35.92,0,,
@ Monuril Po 2Env,135.3,135.3,0,,
Amoxicilina Tri-hidratada 875mg + Clavulanato de Potássio 125mg EMS 20 Comprimidos,103.93,103.93,0,,
Press Plus 5 10Mg 30Cap,108.55,108.55,0,,
Nortriptilina 25 30Cap Eur,36.96,36.96,0,,
Amoxicilina 875mg EMS 14 Comprimidos Revestidos,67.28,67.28,0,,
Cloridrato de Amitriptilina 25mg Germed Pharma 30 Comprimidos,20.76,20.76,0,,
Mirtazapina 15Mg 30Cpr Orodisp Ems,70.03,70.03,0,,
"Hemitartarato De Zolpidem 5Mg Eurofarma, Caixa Com 30 Comprimidos Subilinguais",85.54,85.54,0,,
Nuit Flash 5mg 30 Comprimidos,52.57,52.57,0,,
"Alprazolam 0,25 30Cpr Med",12.37,12.37,0,,
Turno SL 5mg 30 Comprimidos Sublinguais,72.6,72.6,0,,
Neuleptil 1  solução oral frasco com 20ml pediátrico,13.98,13.98,0,,
@ AZITROMICINA 600MG SUSP EURO,61.08,61.08,0,,
Hom ap 35,22.95,22.95,0,,
Oxalato de Escitalopram 10mg 60 Comprimidos Medley,83.87,83.87,0,,
Fumarato quetiapina 25 30 ger,47.93,47.93,0,,
"Dprev 14000Ui, Caixa Com 4 Comprimidos Revestidos",42.77,42.77,0,,
"Cloridrato De Ondansetrona 4Mg Biolab, Caixa Com 10 Comprimidos Revestidos",27.14,27.14,0,,
Olmesartana 20mg 30 comprimidos Medley Genérico,46.17,46.17,0,,
"Cloridrato De Venlafaxina 37,5Mg Medley, Caixa Com 30 Capsulas Gel Dura",52.76,52.76,0,,
"Azitromicina Di-Hidratada 500Mg Ache, Caixa Com 3 Comprimidos Revestidos",21.97,21.97,0,,
Acetilcisteína Xarope 40mg ml Eurofarma 120ml,42.66,42.66,0,,
Paxil CR 25mg caixa com 30 comprimidos,258.17,258.17,0,,
"Spidufen 770mg, caixa com 6 comprimidos revestidos",22.56,22.56,0,,
Artrolive Sulfato De Condroitina 400mg + Sulfato De Glicosamina 500mg 30 Cápsulas,117.46,117.46,0,,
"Vasopril Plus 20mg + 12,5mg 30 comprimidos",96.73,96.73,0,,
Voltaren SR 75mg 20 Comprimidos,57.02,57.02,0,,
Bi-Profenid 150mg caixa com 10 comprimidos,78.14,78.14,0,,
Dexador 5000mg 20 comprimidos,74.98,74.98,0,,
"Diamicron Mr 30Mg, Caixa Com 60 Comprimidos De Liberacao Prolongada",97.07,97.07,0,,
"Diovan Amlo Fix 160mg + 10mg, Caixa Com 28 Comprimidos Revestidos",194.3,194.3,0,,
Regulador Intestinal Duphalac Solução 200mL,57.44,57.44,0,,
Fenticonazol Creme Vaginal 40g+7 Aplicadores,50.69,50.69,0,,
"Diclofenaco Resinato Cimed 15Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Suspensao De Uso Oral",16.9,16.9,0,,
"Umma 20Mg G, Caixa Com 1 Bisnaga Com 6,5G De Creme De Uso Ginecologico + Aplicador",108.53,108.53,0,,
"Diosmin SDU 900mg + 100mg, caixa com 30 sachês com 5g de granulado para solução oral (sabor abacaxi)",178.8,178.8,0,,
Spray para Garganta Flogoral Sabor Menta 30mL,37.49,37.49,0,,
"Acetilcisteina Ems 40Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Medidor",42.65,42.65,0,,
"Bezafibrato Ems 200Mg, Caixa Com 20 Comprimidos",36.69,36.69,0,,
Ciclopirox Olamina 10mg g Medley Creme Dermatológico Genérico,31.93,31.93,0,,
"Trelegy 100Mcg + 62,5Mcg + 25Mcg, Caixa Com 30 Doses De Po Para Inalacao De Uso Oral + Dispositivo Inalatorio",419.49,419.49,0,,
"Hemifumarato De Bisoprolol Medley 2,5Mg, Caixa Com 30 Comprimidos Revestidos",44.35,44.35,0,,
Nitrendipino 20mg Genérico Biosintética 30 Comprimidos,64.06,64.06,0,,
"Hepatilon 0,67Ml 10Ml, Frasco Com 150Ml De Solucao De Uso Oral",68.64,68.64,0,,
"Libiam 2,5mg Libbs 28 comprimidos",92.99,92.99,0,,
"Micardis HCT 40mg + 12,5mg 30 Comprimidos",212.26,212.26,0,,
"Clenil HFA 250mcg/dose, caixa com 1 tubo com 200 doses de suspensão de uso inalatório + 1 dispositivo oral﻿",80.69,80.69,0,,
Artrolive 1200mg + 1500mg com 30 envelopes de 4g,231.67,231.67,0,,
"Miosan Caf 5Mg + 30Mg, Caixa Com 15 Comprimidos Revestidos",30.62,30.62,0,,
